,Unnamed: 0,req1,req2,Label,req1Product,req2Product
340,7246,decide on vacuuming strategy for sync mirror,automatically enable dark theme in macos dark mode,0,Toolkit,Firefox
341,8205,safe mode auto detect previous start up failure and offer to start in safe mode,change parsexultofragment to take array of url for entity,0,Toolkit,Toolkit
342,6335,give breakpad user immediate feedback based on signature or stack trace,remove add on pending restart code,0,Toolkit,Toolkit
343,4232,provide chrome j helper for reading utf a string and writing string a utf file,option to unhide entry of password aka show password equivalent for current mobile app/webpage idiom,0,Toolkit,Core
344,90,field value for default field should be able to be product specific or product inspecific,implement last changed by,0,Bugzilla,Bugzilla
345,5407,dns rfc not supported srv record,enable privileged embedding document to set cs environment variable or cs cascading variable in embedded svg,0,Core,Core
346,4761,implement cs font module level,fission implement frontend api for taking screenshot of oop iframes,0,Core,Core
347,1686,mach/mozbuild feature tracking,update test image to use debian buster,0,Firefox Build System,Firefox Build System
348,3583,solve how do we know we ran all test for coverage,generate report of function with no coverage,0,Testing,Testing
349,325,reduce useless about blank document creation,tab hiding,0,Firefox,WebExtensions
350,6228,implement avantgo style functionality,build and rollup for seamonkey,0,SeaMonkey,SeaMonkey
351,2909,add dom view to inspector,render console input to left of panel when `devtools webconsole input editor` is true,0,DevTools,DevTools
352,186,add key binding for cs value adjustment and conversion in style editor,list all debugging context for each device,0,DevTools,DevTools
353,1038,tracking soft launch new localization api,add opt out to moz can run script analysis,0,Core,Firefox Build System
354,4691,dns rfc not supported srv record,consider nursery collecting url,0,Core,Core
355,1758,extend webextensions with custom apis so more legacy add ons can be ported,add bookmark show function to focus bookmark in ui,0,WebExtensions,WebExtensions
356,7438,proxy map http error to necko error so internet keywords and domain guessing would work,expose api to get list of contentparent actor representing process containing window/worker client of given principal,0,Core,Core
357,1793,devtools may want to display font used for emphasis mark,keep textoverflows on stack,0,DevTools,Core
358,2401,create/update release note,tracking bug for pref locking in front end,0,SeaMonkey,SeaMonkey
359,4195,add lsp blocking ability to dll blocklist,consider blocking tab under behavior,0,Core,Firefox
360,3856,improve view source,changed form element cause state of previously filled section to be cleared,0,Toolkit,Toolkit
361,5958,support content handler in webextensions,dark theme support for return to amo screen,0,WebExtensions,Firefox
362,6758,remote profiling for geckoview milestone,add some devtools for push notification,0,Core,DevTools
363,5801,make frame in stack trace expandable to display frame with few line surrounding it,create preference for webconsole editor,0,DevTools,DevTools
364,7455,ux malicious software warning copy design and illustration update,convert add ons manager to fluent,0,Firefox,Toolkit
365,4502,implement private api to generate and mask ec public/private key,add freebl api for raw elliptic curve operation for bug,1,Core,NSS
366,3631,allow command to call window action such a navigation reload,implement sidebar extension point,0,WebExtensions,WebExtensions
367,6721,bug hook up xul accesskeys throughout ui,consider enabling privacy usercontext ui enabled in beta/stable,0,Core,Firefox
368,4909,search in content of bookmarked page,change deletion of autocomplete entry from shift del to just del button,0,SeaMonkey,Firefox
369,5323,improve discoverability of login autocompletion used with multiple account,move max tag length to bookmarking api,0,Toolkit,Toolkit
370,1939,handle indexdb pref failure gracefully,we should have api such `getboxquads` that return value in physical pixel,0,DevTools,Core
371,751,ship control flow integrity cfi,update builder to rustc,0,Firefox Build System,Firefox Build System
372,4762,add and / or searching to quick search,remove grid usage from comm/mailnews/base/content/subscribe xul,0,Thunderbird,Thunderbird
373,5154,remove xpinstallconfirm xul,add ability to edit multiple contact at once,0,Toolkit,Thunderbird
374,1614,webrender,update webrender to wr pr,1,Core,Core
375,1525,coverity static analysis fix,enable eslint for netutil jsm and netwerk/cookie/test/unit/,0,Firefox Build System,Core
376,6447,built in framescripts register observer for each tab,fixing test devtools serviceworker interception html,0,Firefox,Core
377,3794,expose visual viewport metric in computed style inspector,add getflexitem method for flexbox container,0,DevTools,Core
378,867,track backlog,flex base size that we report to devtools api ha sometimes already been clamped to min/max size,0,DevTools,Core
379,108,when logging error object there is no way to inspect error object field,fission implement frontend api for taking screenshot of oop iframes,0,DevTools,Core
380,5143,clang static analysis fix clang analyzer/scan build or clang tidy,remove support for isolated mozbrowser element,0,Firefox Build System,Core
381,4531,support tor first party isolation,container test pilot compatibility issue,0,Core,WebExtensions
382,1814,remove and related code,fix and enable clang tidy bool pointer implicit conversion warning,0,Firefox Build System,Core
383,2363,improve view source,type of preference in new about config string number boolean are hard coded,0,Toolkit,Toolkit
384,5465,helper app management,stop using popup window for urlbar result,0,Firefox,Firefox
385,4677,browser doesn fit with mac o ui spec apple hig,suite should have support for window service for silent update,0,SeaMonkey,SeaMonkey
386,2025,mach/mozbuild feature tracking,add codespell support for mach lint,0,Firefox Build System,Firefox Build System
387,4428,implement declarativecontent api,stop using fileutils getfile,0,WebExtensions,WebExtensions
388,2597,stage wr next webrender bug that need to get fixed right after first release,clear webrender resource when video memory is purged,1,Core,Core
389,7724,remove textbox binding,remove xul grid layout from security/manager/pki/resources/content/downloadcert xul,0,Toolkit,Firefox
390,2140,coverity static analysis fix,enable eslint for dom/flex and dom/grid,0,Firefox Build System,Core
391,943,try out leaksanitizer,support fission in reftest harness,0,Core,Testing
392,6394,display offline status in program window title bar when thunderbird is working offline,de xbl convert ruleaction binding and filterlistitem binding it is using to richlistitem is= ruleaction richlistitem,0,Thunderbird,Thunderbird
393,1892,favicons for folder,paste special submenu needed paste cell a row or column,0,SeaMonkey,SeaMonkey
394,1506,asynchronous javascript api for downloads,send necessary update ping from update agent,0,Toolkit,Toolkit
395,1732,api to set new tab page url,add new container icon to firefox,0,WebExtensions,Firefox
396,728,major architectural improvement for bugzilla codebase,localize string in bugzilla perl code with maketext,0,Bugzilla,Bugzilla
397,4388,use encoding r for xpcom string encoding conversion,add opt out to moz can run script analysis,0,Core,Firefox Build System
398,2992,support pref based enable/disable for system addons,remove tabbrowser tabpanels binding,0,Toolkit,Firefox
399,3948,migrate checkbox to custom element,auto generate use counter for web exposed binding,0,Toolkit,Core
400,7437,context menu update,remove proxy register/unregister,0,WebExtensions,WebExtensions
401,1853,refactor edit cgi,set flag on bug entry,0,Bugzilla,Bugzilla
402,2270,visible prefs to control frame accessibility improvement,separate setting for on screen and print font serif v sans serif back end support,0,SeaMonkey,Core
403,4696,add wl relro linker flag,cannot detect valid rust target on yocto buid system,0,Core,Firefox Build System
404,5832,sidebar redesign,investigate compressing omni ja with,0,Firefox,Toolkit
405,3100,remove nsiscriptableunicodeconverter,remove nspr ldflags,0,Core,Firefox Build System
406,1005,use native menu in rdm,rationalize how bytecodeemitter generates column number source note,0,DevTools,Core
407,6347,improve password management ui,remove support for bookmark annotation,0,Toolkit,Toolkit
408,1875,built in framescripts register observer for each tab,fix drag drop tab between browser window back end,0,Firefox,Core
409,5213,photon tab interaction should be immediate,show signature in about crash,0,Firefox,Toolkit
410,7420,request blocked by addons cors tracking don display properly in network panel,implement c interface for debugger api,0,DevTools,Core
411,4032,give brief summary of bug list query in buglist cgi,offer easy way to refer to bug in another bugzilla see also,0,Bugzilla,Bugzilla
412,3375,cs flexbox inspector,debugger wrapvariantreferent ha many unnecessary type parameter,0,DevTools,Core
413,7242,port test in browser/base/content/test/popups/ to new address bar implementation quantumbar,remove bookmark description ui,0,Toolkit,Firefox
414,4211,add disable cache toolbox button,implement basic flex item sizing highlighter,0,DevTools,DevTools
415,3354,seamonkey malfunctions/errors,rfe being able to disable and enable java script and java from taskbar,0,SeaMonkey,SeaMonkey
416,605,de xbl,remove xul grid layout usage,0,Core,Toolkit
417,7820,refactor referrer policy setup,convert radiogroup to custom element,0,Core,Toolkit
418,1873,remove scrolltoindex and scrolltoelement,lockwise do filter based in opened page when open tool from browser hamburger menu,0,Toolkit,Firefox
419,3140,improve view source,protobuf test parsing/unpacking in javascript for threathit api,0,Toolkit,Toolkit
420,5613,remove nsidomdocumentxbl,consider removing array use in xpidl in thunderbird,0,Core,Thunderbird
421,5227,enable jsvm code coverage collection on ccov,consider more complex policy for mach try coverage,0,Testing,Testing
422,608,support timer delayed sending of message msg to go via outbox,implement menu option for remind me later to add attachment before sending allow activating and checking status of attachment reminder independent of attachment specific keywords and number of attachment,0,Thunderbird,Thunderbird
423,3304,de xbl,nsurlclassifierdbservice asyncclassifylocalwithfeatures triggered twice to main thread,0,Core,Toolkit
424,4835,remove and related code,remove cm support from firefox build of psm,0,Firefox Build System,Core
425,4586,debugger frontend,display script that no longer exist in debugger when accessed via console,1,DevTools,DevTools
426,906,migrate label control binding to custom element,bundle and whitelist font when privacy resistfingerprinting = true,0,Toolkit,Core
427,4250,startup performance tracking bug,remove xpcom registration for nscommandline,0,Core,Toolkit
428,234,coverity static analysis fix,enable eslint for widget/,0,Firefox Build System,Core
429,2430,user initiated picture in picture for video milestone,remove about addons plugins,0,Toolkit,Core
430,4694,debugger backlog,need way to know animation in svg which is specified in background url,0,DevTools,Core
431,5031,remove lightweight theme support,remove reference to externaltoolbars in customizableui toolbar xml binding,0,Toolkit,Firefox
432,239,support in mailcap helper,add restore pinned tab option to about sessionrestore,0,Firefox,Firefox
433,7929,photon update product messaging with appropriate tone,sync mirror should write tombstone timestamps in microsecond,0,Firefox,Toolkit
434,276,enable eslint for dom/notification,disable startup cache generation,0,Core,Firefox Build System
435,351,firefox wayland port,remove promise jsm,0,Core,Toolkit
436,1768,displaying awesomebar panel could be smoother,tooltiptextprovider can cause synchronous reflow when computing element direction,0,Firefox,Toolkit
437,1817,support microsoft internet keyboard hotkeys,autoplay permission should expire after idle day,0,Core,Core
438,4668,modify t paint to report additional information,refactor raptor/raptor py in preparation for browsertime,0,Testing,Testing
439,2993,major architectural improvement for bugzilla codebase,use jsonrpc if available to populate component on edit flag type page,0,Bugzilla,Bugzilla
440,1620,convert autocomplete binding to custom element,replace xul textbox usage with html input in editbookmarkpanel inc xul,0,Toolkit,Firefox
441,3522,remove and related code,static analysis fix in security/sandbox/,0,Firefox Build System,Core
442,8179,theming api theming in content about page,implement browsingdata removepasswords webextension api method on android,0,WebExtensions,WebExtensions
443,3153,consider using courgette algorithm in product update,blrg pt do by overly large file in mar,0,Toolkit,Toolkit
444,5189,tracking request for static analysis,export linker in old configure for js/src/old configure,0,Firefox Build System,Firefox Build System
445,4468,coverity static analysis fix,enable stack protector on mingw clang build,0,Firefox Build System,Core
446,5335,kick off preloading about newtab at better time,fission make webnavigation ready for fission,0,Firefox,Toolkit
447,1599,fix wunused lambda capture warning,wlarge by value complains on runnable utils h,0,Firefox Build System,Core
448,4021,make adding button to nav toolbar easier for extension author,center content in add ons page like other about page,0,Firefox,Toolkit
449,4076,helper app management,measure performance with caching using kv store,0,Firefox,Firefox
450,6986,theme cs change for window xp and vista,consolidate radio binding across platform,0,Firefox,Toolkit
451,1933,enable pref for custom svg icon support via theming api,communicate proxy api deprecation to individual developer,0,WebExtensions,WebExtensions
452,5029,view message body a should be per folder,activity manager logging of complex folder copy operation,0,Thunderbird,Thunderbird
453,1681,remove unnecessary manifest and related code that copy it around,require rust,0,Core,Firefox Build System
454,569,support code coverage build on window,add browsingcontext getter to browser element,0,Testing,Core
455,6642,implement optional warning/confirmation prompt when sending bulk mail to many recipient without using bcc plenty/a lot/lots of to or cc recipient suggest/propose using bcc instead,de xbl remove ruleactiontarget binding,0,Thunderbird,Thunderbird
456,3977,tracking highlighter issue,land approved debugger html telemetry event probe in event yaml,0,DevTools,DevTools
457,4145,tracking request for static analysis,implement `mach rusttests`,0,Firefox Build System,Firefox Build System
458,3774,extend webextensions with custom apis so more legacy add ons can be ported,reinstate container enabled check on contextual identity apis,0,WebExtensions,WebExtensions
459,2408,ability to detach/tear off tab open tab in new window,fission session history work,0,Firefox,Core
460,2438,consider extending browsingdata removaloptions to allow removal by cookiestoreid,implement userscripts register and execute userscripts j code in isolated sandbox,0,WebExtensions,WebExtensions
461,7667,photon eliminate or greatly reduce pause that can occur randomly in front end code,use svg context paint for window tree twisties,0,Firefox,Toolkit
462,4396,make element clear webdriver conforming,add test task for modified test verification,0,Testing,Testing
463,2929,request for enhancement to download file dialog,rewrite internal configuration user interface “about config” using web technology,0,Toolkit,Toolkit
464,6193,new/modified test verification,reset/dump counter for gpu/media/etc process too,0,Testing,Testing
465,5445,inter bugzilla integration capability dependency moving etc,rename page footer = query,0,Bugzilla,Bugzilla
466,2593,open staroffice/openoffice org/oasis open document/odf file in mozilla,simulate fission for browser actor by blocking them from receiving subframe event,0,Core,Firefox
467,5569,bugzilla should make use of cache control header,add sighting table to show bug page,0,Bugzilla,Bugzilla
468,2065,stuff we can remove when legacy extension are no longer supported,remove display= xul menu on menu button,0,Core,Toolkit
469,7238,make eyedropper tool work with oop iframes,move rust mozjs binding into mozilla central,0,DevTools,Core
470,219,support python in mozbase,enable talos on ccov,0,Testing,Testing
471,1139,coverity static analysis fix,add fortify source security flag,0,Firefox Build System,Core
472,3644,need use mozilla option on helper apps dialog,mouse button doesn respond,0,Firefox,SeaMonkey
473,3289,remove xul overlay,remove decimal place handling and unused method from textbox type=number,0,Core,Toolkit
474,5359,firefox wayland port,measure graphic shared memory contribution to per content process memory usage,0,Core,Toolkit
475,5865,tracking bug fix build config issue related to new infra,mozilla should support rendering of r format,0,SeaMonkey,SeaMonkey
476,558,improve discoverability of login autocompletion used with multiple account,ux icon asset for about config,0,Toolkit,Toolkit
477,4999,make element clear webdriver conforming,prevent geckodriver from connecting to unsupported firefox version,0,Testing,Testing
478,7345,offer choice to open natively with content disposition attachment view/show in browser,consider reuploading inconsistent bookmark immediately after sync,0,Firefox,Firefox
479,7856,xpcshell test port simpletest check api,use marionette reftest implementation on window,0,Testing,Testing
480,2544,theming api experiment,don show new tab doorhanger if extension wa already installed,0,WebExtensions,WebExtensions
481,8027,migrate notificationbox to j class,introduce pref that allows for disabling animation toolkit cosmeticanimations enabled,0,Toolkit,Firefox
482,4178,html based login manager,remove custom styling for toolbarbutton type= menu button in navigation and tab toolbars,0,Toolkit,Firefox
483,1998,inter bugzilla integration capability dependency moving etc,should be status whiteboard field on new bug form,0,Bugzilla,Bugzilla
484,1299,proxy map http error to necko error so internet keywords and domain guessing would work,stop using array in nsiprompt and nsipromptservice,0,Core,Core
485,5819,run static analyzer on our code,update builder to rust,0,Firefox Build System,Firefox Build System
486,2305,add watchpoints in devtools,change open editor tooltip to switch to multiline editor mode,0,DevTools,DevTools
487,2282,improve discoverability of login autocompletion used with multiple account,master password should not be requested more time in row,0,Toolkit,Toolkit
488,1332,need someway to enable toolbar button when first added by addon,remove wizard base binding and import wizard cs file a document stylesheet,0,Toolkit,Toolkit
489,2619,use bug pm to write change and new bug to database,bugzilla could use web service interface,0,Bugzilla,Bugzilla
490,3414,add various doorhanger tooltips to style editor rule computed view,ensure consistent breakpoint syncing behavior,0,DevTools,DevTools
491,7759,helper app management,add screenshots to highlight,0,Firefox,Firefox
492,3277,write mach command to post patch to review board and post link to bugzilla,create mozilla source code xref using dehydra,0,Firefox Build System,Firefox Build System
493,951,debugger inspection,add highlight for shape margin,0,DevTools,DevTools
494,729,refactor all actor and front to use protocol j,remove logonceperbrowserversion telemetry function and probe,0,DevTools,DevTools
495,4288,remove panebutton binding,use template instead of cdata in about preference,0,Toolkit,Firefox
496,3993,consolidate logic for owner/relatedtab/relatedtocurrent/aopenerbrowser for tab,theming api polish,0,Firefox,WebExtensions
497,1988,improve storage,urlbarinput,0,Core,Firefox
498,6650,system sound / sound theme support,replace nslayouthistorystate and nspresstate with something easier to serialize,0,Firefox,Core
499,7758,implement frontend adaptive content filter of third party tracking,add preference to enable or disable haptic feedback for gamepads,0,Firefox,Core
500,2567,add to addressbook should detect lastname firstname style name,webextension cloudfile provider page don have access to browser,0,Thunderbird,Thunderbird
501,5735,phase switch builtin search engine to webextensions,getlocalizedmanifest failure after restart,0,Firefox,WebExtensions
502,99,support microsoft internet keyboard hotkeys,lazily create j actor when event fire in content,0,Core,Core
503,6539,coverity static analysis fix,jsjitargsrectifier jsjitexceptionhandler and prebarriercode are left uninitialized in wasm instance constructor,0,Firefox Build System,Core
504,5755,photon make firefox start more quickly,hard coded report url for safe browsing detection error,0,Firefox,Toolkit
505,1073,implement living standard proposed by whatwg,don load shield content frame j until needed,0,Core,Firefox
506,5996,bookmark link checking suggestion,replace bookmark manager with firefox library in seamonkey,0,SeaMonkey,SeaMonkey
507,7995,creating xpcom system info service is super expensive,remove textbox binding,0,Core,Toolkit
508,5081,firefox preference ui for webvr feature,lazily load plugincontent jsm,0,Firefox,Core
509,5826,convert arrowscrollbox binding to custom element,gmp initialization doe main thread i/o at startup,0,Toolkit,Core
510,1103,ship control flow integrity cfi,enabling rust pgo cause networking function being imported in rust static library error,0,Firefox Build System,Firefox Build System
511,5099,tracking request for static analysis,no obvious way to run /mach try on closed tree,0,Firefox Build System,Firefox Build System
512,6740,context menu option to open link/image using external application,add automated test for item from bookmark toolbar can be sorted by name,0,Firefox,Firefox
513,394,tracking tab discarding,implement color tab text and color background tab text,0,WebExtensions,WebExtensions
514,7302,understand what script in browser front end are run on timeouts and interval,remove unused expander binding and expander xml,0,Firefox,Toolkit
515,6379,photon tab interaction should be immediate,removetabstotheendfrom is very slow,1,Firefox,Firefox
516,8010,composition add keyboard shortcut for zoom ctrl ctrl ctrl ux consistency with message reader change shortcut for font size to ctrl ctrl,command command comma keyboard shortcut for changing font size in composition hijack mac default shortcut for app preference,1,Thunderbird,Thunderbird
517,6819,handle indexdb pref failure gracefully,expose rust api to debugger for servo,0,DevTools,Core
518,2165,detect dns hijack redirection and allow user to block it,on first connection to new site typed without protocol try first,0,Core,Firefox
519,813,use browsercontextid to track browsing context in content,allow log to be mirrored into profiler marker,0,Testing,Core
520,3404,websocket inspector – mvp,support context menu from top level html page,0,DevTools,Core
521,5774,icon for thread pane priority column,de xbl remove foldersummary subfolderssumary,0,Thunderbird,Thunderbird
522,1458,allow content script on reader mode page,security review return to amo,0,WebExtensions,Firefox
523,7778,tracking bug for making geckoprofile awesome for developer locally and on try server,running xpcshell via one click loaner give error,0,Testing,Firefox Build System
524,7271,message composition language feature should be recipient or newsgroups related,user should be able to specify location for archive that is outside profile folder,0,Thunderbird,Thunderbird
525,2134,component tree,only store text attachment in database,0,Bugzilla,Bugzilla
526,7379,helper app management,add reach telemetry for a router session,0,Firefox,Firefox
527,4704,allow theming autocomplete popups,combine searchbar cs platform specific file into one shared file,1,WebExtensions,Firefox
528,6115,make mach build package install run make objdir package install,overhaul mach try preset mechanism,0,Firefox Build System,Firefox Build System
529,299,add tor build chain to taskcluster,port mochi to testcase py to,0,Firefox Build System,Core
530,3371,console editor,add history navigation button in editor toolbar,1,DevTools,DevTools
531,2031,seamonkey malfunctions/errors,allow opening link in new background window behind current window,0,SeaMonkey,SeaMonkey
532,8016,extend webextensions with custom apis so more legacy add ons can be ported,remove code to change icon,0,WebExtensions,WebExtensions
533,7115,move all bugzilla javascript into separate file,administrator should be able to see what system parameter have been changed,0,Bugzilla,Bugzilla
534,4801,support webdav protocol for publishing revision etc composer specific ui and code,no new mail notification biff on browser startup without saved password,0,SeaMonkey,SeaMonkey
535,5644,de xbl,automatically enable dark theme in macos dark mode,0,Core,Firefox
536,2078,indicate whether link will open in new window,make nsidocshelltreeitem itemtype read only,0,Core,Core
537,6508,enable jsvm code coverage collection on ccov,add post etl server,0,Testing,Testing
538,6222,remove use of legacy add ons within mozilla,add api to create hard link,0,WebExtensions,Toolkit
539,7522,coverity static analysis fix,make whole styloparsingbench into if,0,Firefox Build System,Core
540,6736,tracking tab discarding,don add caller location to sandbox name if explicit name is provided,0,WebExtensions,Core
541,1064,de xbl convert glodacomplete rich result popup binding,remove support for treecol/treecell type=progressmeter,0,Thunderbird,Toolkit
542,2115,implement living standard proposed by whatwg,remove linux only toolbarbutton dropdown binding,0,Core,Firefox
543,1854,quantumbar add on experiment top site in quantumbar,port webextension test to new address bar implementation quantumbar,0,Firefox,WebExtensions
544,4301,create about support page with troubleshooting information g list of extension,show signature in about crash,0,Firefox,Toolkit
545,7365,coverity static analysis fix,mingw build doe not run without `gfx disabled` and `layers acceleration disabled` due to weird mingw stuff,0,Firefox Build System,Core
546,3500,mach/mozbuild feature tracking,tryselect pas full taskgraph to selector,0,Firefox Build System,Firefox Build System
547,159,use wasm sandboxed library in firefox to reduce attack surface,add temporary stylo only build job,0,Core,Firefox Build System
548,4522,icon for thread pane priority column,make debug/trace logging circular and automatic,0,Thunderbird,Thunderbird
549,5497,new filepicker filter for nvu,style adjustment for bookmark panel message,0,Firefox,Firefox
550,2347,remove support for bookmark annotation,about crash should allow to display crash signature,0,Toolkit,Firefox
551,5375,add chain of trust verification support to generic worker,add cot artifact signing to generic worker,1,Taskcluster,Taskcluster
552,2285,stop shipping chrome //pippki/content/resetpassword xul in firefox,feature request ram saving mode auto discard,0,Firefox,Toolkit
553,6665,stuff we can remove when legacy extension are no longer supported,remove n assert / debug j,0,Core,Toolkit
554,553,privacy and security wa security policy pref panel work,rfe used stylesheet should be stored in history alt,0,SeaMonkey,Core
555,5943,implement action api that conform to webdriver in marionette,webdriver performactions keydown for behaves differently from keydown for,0,Testing,Testing
556,7686,feature request fast switching of newsgroup filters/views,support `mach try fuzzy` for comm central,0,Thunderbird,Thunderbird
557,3766,add tor build chain to taskcluster,j currentthread and friend should have andlockgc in their name,0,Firefox Build System,Core
558,1691,add visual cue in recipient column when message ha more than one recipient,use html input instead of xul textbox in mail/base/content/,0,Thunderbird,Thunderbird
559,7680,photon make firefox start more quickly,use svg context paint for macos tree twisties,0,Firefox,Toolkit
560,3001,default action in get msg popup menu should be bold,should be able to migrate data from firefox profile into seamonkey,0,SeaMonkey,SeaMonkey
561,7882,improve discoverability of login autocompletion used with multiple account,getshellfolderpath should use shgetknownfolderpath instead of shgetknownfolderidlist,0,Toolkit,Toolkit
562,4369,add complete webdriver support,add six to test harness environment in ci,0,Testing,Testing
563,2785,investigate alternative to disabling smooth scrolling in tab bar during session restore,clean up rule for hiding urlbar content while customizing,0,Toolkit,Firefox
564,1515,dns rfc not supported srv record,remove layer flattening code,0,Core,Core
565,7252,photon improve perceived ui performance in firefox bug for triage,import password from popular password manager,0,Firefox,Toolkit
566,4364,seamonkey will need to resurrect xul template or replace their us with alternative bit of code,separate setting for on screen and print font serif v sans serif back end support,0,SeaMonkey,Core
567,900,make mochitests work with fission enabled,ignore asan shutdown hang until we can eliminate them,0,Core,Testing
568,6155,refactor referrer policy setup,minimize amount of reader mode code loaded for readerable checking,0,Core,Toolkit
569,958,contextual identity / container bug,don use groupbox for preference subdialogs,0,Core,Firefox
570,1885,enable remaining test suite for ccov,revisit raptor command line option,0,Testing,Testing
571,1503,start preloading content process early during statup,consider enabling privacy usercontext ui enabled in beta/stable,0,Core,Firefox
572,2919,add ability to implement programmable custom protocol handler,add telemetry for number of hidden tab,0,WebExtensions,WebExtensions
573,6540,add applescript support and capability to mozilla on mac g applescript/osa script menu,hide local system clock message if update ping date match current date,0,Firefox,Firefox
574,4150,tracker update socorro elasticsearch cluster to,resolve reindexing error from e x= x,1,Socorro,Socorro
575,6475,tracking browsingdata api support for android webextensions,extension activity logging,0,WebExtensions,WebExtensions
576,5878,right click on message in search message advanced result should show contextual menu,de xbl convert menulist description to custom element,0,Thunderbird,Thunderbird
577,1206,tracking request for static analysis,add json output to /mach clang format,0,Firefox Build System,Firefox Build System
578,6916,solve how do we know we ran all test for coverage,make talos/scripts/mozillafilelogger j not use enableprivileges,0,Testing,Testing
579,442,support in mailcap helper,add keyboard access for message without cta link,0,Firefox,Firefox
580,2539,coverity static analysis fix,add window case to ycbcr chromium type h,0,Firefox Build System,Core
581,4221,use rappor or similar technology to measure user interaction with flash,convert place popup base and place popup arrow to custom element,0,Core,Toolkit
582,1169,enable jsvm code coverage collection on ccov,control clicking should not synthesise contextmenu event on linux,0,Testing,Testing
583,963,add node buildsystem support,add mechanism to create task to compare firefox build,0,Firefox Build System,Firefox Build System
584,3813,get mail button ha poor visual feedback,add support for comm central to taskcluster cron,0,Thunderbird,Thunderbird
585,1122,mach/mozbuild feature tracking,use toolchain artifact instead of tooltool package for osx cross repackages,0,Firefox Build System,Firefox Build System
586,4520,allow creation of tab with about url,conditionally show return to amo instead of startupoverlay for fxa sign in on about welcome,0,WebExtensions,Firefox
587,1381,api to manage multiple session at same time,simplify macos sidebar tree styling,0,WebExtensions,Firefox
588,691,convert xbl marquee to ua widget,convert listbox accessibility test to use richlistbox element,0,Toolkit,Core
589,5178,built in framescripts register observer for each tab,tracking add fluent api to webextensions,0,Firefox,Core
590,119,improve loading time of query cgi with large number of products/components,time tracking should be extension,0,Bugzilla,Bugzilla
591,1748,indicate whether link will open in new window,remove enablebigint run time flag,0,Core,Core
592,3659,remove proprietary persistent indexeddb permission,cross platform dependency for pinch zooming on desktop,0,Firefox,Core
593,561,live function editing,j error in event handler lack file and line number info,0,DevTools,Core
594,6816,implement chrome downloads ondeterminingfilename,ensure system addons remain enabled in private browsing,0,WebExtensions,WebExtensions
595,4346,support in mailcap helper,promisedocumentflushed need to wait until presshell no longer need style and layout flush,0,Firefox,Core
596,4652,coverity static analysis fix,static analysis dereference before null check in function nssockettransport initiatesocket,0,Firefox Build System,Core
597,3350,implement devtools inspectedwindow getresources,add telemetry to measure jank caused by content script,0,WebExtensions,WebExtensions
598,6047,implement gui for deletion of location bar entry akin to ctrl,tracking bug for pref locking in front end,0,SeaMonkey,SeaMonkey
599,7088,consider mitigation for push notification abuse by website,add option to toggle text wrapping to context menu,0,Core,Firefox
600,3823,coverity static analysis fix,fix libvpx mingw clang compilation,0,Firefox Build System,Core
601,3532,remove toolbardecoration binding,add ability to mixin base mozxulelement class functionality,0,Core,Toolkit
602,5524,idea for mitigating csrf hole in web site,contextual identity allow custom color container tab,0,Core,Firefox
603,5316,project to reduce size of n library included in firefox distribution,deadcode in cachefileinputstream readsegments,0,Firefox Build System,Core
604,4016,new/modified test verification,web platform test should have setpref option,0,Testing,Testing
605,3841,set moz crashreporter shutdown in test,assert jsm eagerly json stringifies value recursively which trigger undesired behaviour,0,Testing,Testing
606,3819,convert devtools module to e module,include stack with console message for uncaught exception in worklet script,0,DevTools,Core
607,3999,tracking issue necessary for sidebar tab management,investigate other possible us for windowtracker topnormalwindow on desktop,0,WebExtensions,WebExtensions
608,5674,add visual indicator for frame that are slow,update webrender to wr pr,1,Core,Core
609,2890,tracking request for static analysis,add prettier to top level eslint config,0,Firefox Build System,Firefox Build System
610,6663,add support for retriggering web platform test in automation with extra option,mozrunner always encode key and value of env variable a utf if those are of unicode type,0,Testing,Testing
611,3756,allow tab create to open url in reader mode,simplify macos sidebar tree styling,0,WebExtensions,Firefox
612,6138,migrate checkbox to custom element,implement o key store adapter,0,Toolkit,Core
613,3329,photon firefox animation improvement,wfh too many step to switch profile,0,Firefox,Toolkit
614,5529,support in mailcap helper,kick off preloading about newtab at better time,0,Firefox,Firefox
615,5476,support in mailcap helper,build certificate chain,0,Firefox,Firefox
616,7395,photon make firefox start more quickly,add profile fingerprint module,0,Firefox,Toolkit
617,3657,make eyedropper tool work with oop iframes,debugger should provide gc insensitive replacement for findscripts,0,DevTools,Core
618,718,allow user to override script choice of window,add cryptomining and fingerprinting protection option to custom content blocking preference,0,Core,Firefox
619,6190,add dark flavor to date/time picker if dark theme is enabled,synchronously create windowglobalparent for initial about blank document,0,Toolkit,Core
620,6624,improve view source,restrict parent only telemetry internal probe to parent process,0,Toolkit,Toolkit
621,555,tracking code coverage related work,remove duplication of test between wpt and mochitest plain,0,Testing,Core
622,4804,convert builtin opensearch file to webextensions,change toolbar icon from png to svg,0,WebExtensions,Firefox
623,2657,add various doorhanger tooltips to style editor rule computed view,show un matched cs rule that would have matched if they had been supported on firefox,0,DevTools,DevTools
624,5828,make add on update work more like software update,investigate how to deal with product channel in glean,0,Toolkit,Toolkit
625,4575,sync change required for autofill/payment work,show signature in about crash,0,Firefox,Toolkit
